Leave-One-Out
TOP 54
                            feature               accuracy                ave_sse              precision                 recall
removed: can_divide                               0.7100248550124275     0.2899751449875725     0.7763496143958869     0.7743589743589744     0.7747562852744997     0.5925058548009368     0.6834324145799555
removed: can_calc_percents                        0.7116818558409279     0.2883181441590721     0.7769230769230769     0.7769230769230769     0.7769230769230769     0.5925058548009368     0.6847144658620068
removed: can_calc_compounding                     0.7100248550124275     0.2899751449875725     0.7756410256410257     0.7756410256410257     0.7756410256410255     0.5901639344262295     0.6829024800336276
removed: employed_last_year                       0.7108533554266777     0.2891466445733223     0.7766367137355584     0.7756410256410257     0.775839958963837      0.5925058548009368     0.6840734402209812
removed: employment_category_last_year            0.7108533554266777     0.2891466445733223     0.7766367137355584     0.7756410256410257     0.775839958963837      0.5925058548009368     0.6840734402209812
removed: employment_type_last_year                0.7033968516984258     0.29660314830157414    0.7712082262210797     0.7692307692307693     0.7696254489481785     0.5831381733021077     0.6761844712664384
removed: share_hh_income_provided                 0.7108533554266777     0.2891466445733223     0.7759282970550576     0.7769230769230769     0.7767239169443731     0.5901639344262295     0.6835435056746533
removed: income_ag_livestock_last_year            0.7100248550124275     0.2899751449875725     0.7770618556701031     0.7730769230769231     0.773870636550308      0.594847775175644      0.6839623491262836
removed: income_friends_family_last_year          0.7067108533554267     0.2932891466445733     0.7737789203084833     0.7717948717948718     0.7721908671113392     0.5878220140515222     0.679808442923197
removed: income_government_last_year              0.7091963545981773     0.2908036454018227     0.7746478873239436     0.7756410256410257     0.7754421943091515     0.5878220140515222     0.6817315198462739
removed: income_own_business_last_year            0.7100248550124275     0.2899751449875725     0.7763496143958869     0.7743589743589744     0.7747562852744997     0.5925058548009368     0.6834324145799555
removed: income_private_sector_last_year          0.7091963545981773     0.2908036454018227     0.7753530166880617     0.7743589743589744     0.774557578866376      0.5901639344262295     0.682261454392602
removed: income_public_sector_last_year           0.7083678541839271     0.2916321458160729     0.7743589743589744     0.7743589743589744     0.7743589743589744     0.5878220140515222     0.6810904942052483
removed: num_times_borrowed_last_year             0.7100248550124275     0.2899751449875725     0.7763496143958869     0.7743589743589744     0.7747562852744997     0.5925058548009368     0.6834324145799555
removed: borrowing_recency                        0.7100248550124275     0.2899751449875725     0.7763496143958869     0.7743589743589744     0.7747562852744997     0.5925058548009368     0.6834324145799555
removed: formal_savings                           0.7149958574979287     0.28500414250207123    0.7809278350515464     0.7769230769230769     0.7777207392197125     0.6018735362997658     0.6893983066114213
removed: informal_savings                         0.7091963545981773     0.2908036454018227     0.7753530166880617     0.7743589743589744     0.774557578866376      0.5901639344262295     0.682261454392602
removed: cash_property_savings                    0.7100248550124275     0.2899751449875725     0.7763496143958869     0.7743589743589744     0.7747562852744997     0.5925058548009368     0.6834324145799555
removed: has_insurance                            0.7091963545981773     0.2908036454018227     0.7746478873239436     0.7756410256410257     0.7754421943091515     0.5878220140515222     0.6817315198462739
removed: has_investment                           0.7133388566694283     0.28666114333057163    0.7803617571059431     0.7743589743589744     0.775552131484335      0.6018735362997658     0.68811625532937
removed: num_shocks_last_year                     0.7067108533554267     0.2932891466445733     0.7737789203084833     0.7717948717948718     0.7721908671113392     0.5878220140515222     0.679808442923197
removed: borrowed_for_emergency_last_year         0.7091963545981773     0.2908036454018227     0.7760617760617761     0.7730769230769231     0.7736720554272518     0.5925058548009368     0.6827913889389299
removed: borrowed_for_daily_expenses_last_year    0.7083678541839271     0.2916321458160729     0.7750642673521851     0.7730769230769231     0.7734735761929196     0.5901639344262295     0.6816204287515764
removed: borrowed_for_home_or_biz_last_year       0.7091963545981773     0.2908036454018227     0.7746478873239436     0.7756410256410257     0.7754421943091515     0.5878220140515222     0.6817315198462739
removed: can_call                                 0.7108533554266777     0.2891466445733223     0.7766367137355584     0.7756410256410257     0.775839958963837      0.5925058548009368     0.6840734402209812
removed: can_text                                 0.7125103562551781     0.28748964374482183    0.7779204107830552     0.7769230769230769     0.7771223390612978     0.594847775175644      0.6858854260493605
removed: can_use_internet                         0.7083678541839271     0.2916321458160729     0.7772020725388601     0.7692307692307693     0.7708119218910586     0.5971896955503513     0.6832102323905602
removed: can_make_transaction                     0.7083678541839271     0.2916321458160729     0.7764857881136951     0.7705128205128206     0.7717000513610683     0.594847775175644      0.6826802978442323
removed: phone_ownership                          0.7108533554266777     0.2891466445733223     0.7731305449936628     0.782051282051282      0.7802507035047327     0.5807962529274004     0.6814237674893413
removed: advanced_phone_use                       0.7158243579121789     0.28417564208782103    0.7812097812097812     0.7782051282051282     0.7788042083654094     0.6018735362997658     0.690039332252447
removed: reg_bank_acct                            0.7075393537696769     0.2924606462303231     0.7769130998702983     0.767948717948718      0.7697250064250836     0.5971896955503513     0.6825692067495346
removed: reg_mm_acct                              0.7075393537696769     0.2924606462303231     0.7740693196405648     0.7730769230769231     0.7732751987689152     0.5878220140515222     0.6804494685642226
removed: reg_formal_nbfi_account                  0.7108533554266777     0.2891466445733223     0.7759282970550576     0.7769230769230769     0.7767239169443731     0.5901639344262295     0.6835435056746533
removed: financially_included                     0.7058823529411765     0.29411764705882354    0.7734877734877735     0.7705128205128206     0.7711059789581731     0.5878220140515222     0.6791674172821713
removed: active_bank_user                         0.7075393537696769     0.2924606462303231     0.7761966364812419     0.7692307692307693     0.7706139224248653     0.594847775175644      0.6820392722032067
removed: active_mm_user                           0.7108533554266777     0.2891466445733223     0.7766367137355584     0.7756410256410257     0.775839958963837      0.5925058548009368     0.6840734402209812
removed: active_formal_nbfi_user                  0.7100248550124275     0.2899751449875725     0.7756410256410257     0.7756410256410257     0.7756410256410255     0.5901639344262295     0.6829024800336276
removed: active_informal_nbfi_user                0.7100248550124275     0.2899751449875725     0.7763496143958869     0.7743589743589744     0.7747562852744997     0.5925058548009368     0.6834324145799555
removed: nonreg_active_mm_user                    0.7108533554266777     0.2891466445733223     0.7766367137355584     0.7756410256410257     0.775839958963837      0.5925058548009368     0.6840734402209812
removed: num_formal_institutions_last_year        0.7083678541839271     0.2916321458160729     0.7764857881136951     0.7705128205128206     0.7717000513610683     0.594847775175644      0.6826802978442323
removed: num_informal_institutions_last_year      0.7108533554266777     0.2891466445733223     0.7766367137355584     0.7756410256410257     0.775839958963837      0.5925058548009368     0.6840734402209812
removed: num_financial_activities_last_year       0.7075393537696769     0.2924606462303231     0.7769130998702983     0.767948717948718      0.7697250064250836     0.5971896955503513     0.6825692067495346
removed: age_group                                0.7133388566694283     0.28666114333057163    0.7789203084832905     0.7769230769230769     0.7773217034376604     0.5971896955503513     0.6870563862367141


REMOVED: advanced_phone_use
BEST: Top 52 with balanced acc 0.690039332252447
BEST: Top 52 with f2 score 0.7788042083654094
BEST: Top 52 with accuracy 0.7158243579121789
TOP 51
                            feature               accuracy                ave_sse              precision                 recall               f2_score            specificity           balanced_acc
removed: country                                  0.6909693454846727     0.30903065451532724    0.7632600258732212     0.7564102564102564     0.7577703570511173     0.5714285714285714     0.6639194139194139
removed: is_urban                                 0.704225352112676      0.29577464788732394    0.7694267515923567     0.7743589743589744     0.7733674775928298     0.5761124121779859     0.6752356932684802
removed: female                                   0.7141673570836785     0.28583264291632143    0.7792041078305519     0.7782051282051282     0.7784047191587586     0.5971896955503513     0.6876974118777397
removed: married                                  0.7100248550124275     0.2899751449875725     0.7763496143958869     0.7743589743589744     0.7747562852744997     0.5925058548009368     0.6834324145799555
removed: religion                                 0.7166528583264291     0.28334714167357083    0.7822164948453608     0.7782051282051282     0.7790041067761807     0.6042154566744731     0.6912102924398007
removed: relationship_to_hh_head                  0.7125103562551781     0.28748964374482183    0.7793548387096774     0.7743589743589744     0.7753530166880617     0.5995316159250585     0.6869452951420165
removed: education_level                          0.6975973487986744     0.3024026512013256     0.7643312101910829     0.7692307692307693     0.7682458386683738     0.5667447306791569     0.6679877499549631
removed: literacy                                 0.7108533554266777     0.2891466445733223     0.7710691823899372     0.7858974358974359     0.7828863346104725     0.5737704918032787     0.6798339638503572
removed: can_add                                  0.7149958574979287     0.28500414250207123    0.7794871794871795     0.7794871794871795     0.7794871794871795     0.5971896955503513     0.6883384375187653
removed: can_divide                               0.7149958574979287     0.28500414250207123    0.7802056555269923     0.7782051282051282     0.7786044125192406     0.5995316159250585     0.6888683720650934
removed: can_calc_percents                        0.7141673570836785     0.28583264291632143    0.7792041078305519     0.7782051282051282     0.7784047191587586     0.5971896955503513     0.6876974118777397
removed: can_calc_compounding                     0.7166528583264291     0.28334714167357083    0.7822164948453608     0.7782051282051282     0.7790041067761807     0.6042154566744731     0.6912102924398007
removed: employed_last_year                       0.7158243579121789     0.28417564208782103    0.7797695262483995     0.7807692307692308     0.7805690848500385     0.5971896955503513     0.688979463159791
removed: employment_category_last_year            0.7149958574979287     0.28500414250207123    0.7787723785166241     0.7807692307692308     0.7803690415171707     0.594847775175644      0.6878085029724375
removed: employment_type_last_year                0.7133388566694283     0.28666114333057163    0.7760814249363868     0.782051282051282      0.7808499743983616     0.5878220140515222     0.6849366480514021
removed: share_hh_income_provided                 0.7158243579121789     0.28417564208782103    0.7797695262483995     0.7807692307692308     0.7805690848500385     0.5971896955503513     0.688979463159791
removed: income_ag_livestock_last_year            0.7133388566694283     0.28666114333057163    0.7767857142857143     0.7807692307692308     0.779969262295082      0.5901639344262295     0.6854665825977302
removed: income_friends_family_last_year          0.7174813587406794     0.28251864125932064    0.7817715019255456     0.7807692307692308     0.7809694793536804     0.6018735362997658     0.6913213835344982
removed: income_government_last_year              0.7158243579121789     0.28417564208782103    0.7819354838709678     0.7769230769230769     0.7779204107830553     0.6042154566744731     0.6905692667987751
removed: income_own_business_last_year            0.7141673570836785     0.28583264291632143    0.7770700636942676     0.782051282051282      0.7810499359795134     0.5901639344262295     0.6861076082387558
removed: income_private_sector_last_year          0.7125103562551781     0.28748964374482183    0.7779204107830552     0.7769230769230769     0.7771223390612978     0.594847775175644      0.6858854260493605
removed: income_public_sector_last_year           0.7133388566694283     0.28666114333057163    0.7789203084832905     0.7769230769230769     0.7773217034376604     0.5971896955503513     0.6870563862367141
removed: num_times_borrowed_last_year             0.7149958574979287     0.28500414250207123    0.7794871794871795     0.7794871794871795     0.7794871794871795     0.5971896955503513     0.6883384375187653
removed: borrowing_recency                        0.7158243579121789     0.28417564208782103    0.7797695262483995     0.7807692307692308     0.7805690848500385     0.5971896955503513     0.688979463159791
removed: formal_savings                           0.7183098591549296     0.2816901408450704     0.7806122448979592     0.7846153846153846     0.7838114754098361     0.5971896955503513     0.6909025400828679
removed: informal_savings                         0.7166528583264291     0.28334714167357083    0.7822164948453608     0.7782051282051282     0.7790041067761807     0.6042154566744731     0.6912102924398007
removed: cash_property_savings                    0.7158243579121789     0.28417564208782103    0.7812097812097812     0.7782051282051282     0.7788042083654094     0.6018735362997658     0.690039332252447
removed: has_insurance                            0.7166528583264291     0.28334714167357083    0.7822164948453608     0.7782051282051282     0.7790041067761807     0.6042154566744731     0.6912102924398007
removed: has_investment                           0.7183098591549296     0.2816901408450704     0.7835051546391752     0.7794871794871795     0.7802874743326489     0.6065573770491803     0.6930222782681799
removed: num_shocks_last_year                     0.7108533554266777     0.2891466445733223     0.7745222929936306     0.7794871794871795     0.7784891165172855     0.585480093676815      0.6824836365819973
removed: borrowed_for_emergency_last_year         0.7141673570836785     0.28583264291632143    0.7799227799227799     0.7769230769230769     0.7775211701308699     0.5995316159250585     0.6882273464240678
removed: borrowed_for_daily_expenses_last_year    0.7149958574979287     0.28500414250207123    0.7809278350515464     0.7769230769230769     0.7777207392197125     0.6018735362997658     0.6893983066114213
removed: borrowed_for_home_or_biz_last_year       0.7174813587406794     0.28251864125932064    0.7824967824967825     0.7794871794871795     0.7800872465999487     0.6042154566744731     0.6918513180808263
removed: can_call                                 0.7141673570836785     0.28583264291632143    0.7770700636942676     0.782051282051282      0.7810499359795134     0.5901639344262295     0.6861076082387558
removed: can_text                                 0.7050538525269263     0.29494614747307374    0.7697201017811705     0.7756410256410257     0.7744495647721455     0.5761124121779859     0.6758767189095058
removed: can_use_internet                         0.7125103562551781     0.28748964374482183    0.7750952986022872     0.782051282051282      0.7806501151778859     0.585480093676815      0.6837656878640486
removed: can_make_transaction                     0.7149958574979287     0.28500414250207123    0.7780612244897959     0.782051282051282      0.78125                0.5925058548009368     0.6872785684261093
removed: phone_ownership                          0.7083678541839271     0.2916321458160729     0.7708860759493671     0.7807692307692308     0.7787723785166241     0.5761124121779859     0.6784408214736084
removed: reg_bank_acct                            0.7174813587406794     0.28251864125932064    0.7803320561941252     0.7833333333333333     0.7827312323853446     0.5971896955503513     0.6902615144418422
removed: reg_mm_acct                              0.7174813587406794     0.28251864125932064    0.7824967824967825     0.7794871794871795     0.7800872465999487     0.6042154566744731     0.6918513180808263
removed: reg_formal_nbfi_account                  0.7166528583264291     0.28334714167357083    0.7822164948453608     0.7782051282051282     0.7790041067761807     0.6042154566744731     0.6912102924398007
removed: financially_included                     0.7207953603976802     0.2792046396023198     0.7821656050955414     0.7871794871794872     0.7861715749039693     0.5995316159250585     0.6933555515522729
removed: active_bank_user                         0.7183098591549296     0.2816901408450704     0.7827763496143959     0.7807692307692308     0.7811698306824013     0.6042154566744731     0.692492343721852
removed: active_mm_user                           0.7158243579121789     0.28417564208782103    0.7812097812097812     0.7782051282051282     0.7788042083654094     0.6018735362997658     0.690039332252447
removed: active_formal_nbfi_user                  0.7166528583264291     0.28334714167357083    0.7822164948453608     0.7782051282051282     0.7790041067761807     0.6042154566744731     0.6912102924398007
removed: active_informal_nbfi_user                0.7174813587406794     0.28251864125932064    0.7817715019255456     0.7807692307692308     0.7809694793536804     0.6018735362997658     0.6913213835344982
removed: nonreg_active_mm_user                    0.7149958574979287     0.28500414250207123    0.7802056555269923     0.7782051282051282     0.7786044125192406     0.5995316159250585     0.6888683720650934
removed: num_formal_institutions_last_year        0.7207953603976802     0.2792046396023198     0.7836107554417413     0.7846153846153846     0.7844142527557038     0.6042154566744731     0.6944154206449289
removed: num_informal_institutions_last_year      0.7174813587406794     0.28251864125932064    0.7817715019255456     0.7807692307692308     0.7809694793536804     0.6018735362997658     0.6913213835344982
removed: num_financial_activities_last_year       0.71996685998343       0.28003314001657       0.7840616966580977     0.782051282051282      0.7824525397639815     0.6065573770491803     0.6943043295502311
removed: age_group                                0.7158243579121789     0.28417564208782103    0.7819354838709678     0.7769230769230769     0.7779204107830553     0.6042154566744731     0.6905692667987751


REMOVED: num_formal_institutions_last_year
BEST: Top 51 with balanced acc 0.6944154206449289
BEST: Top 51 with f2 score 0.7844142527557038
BEST: Top 51 with accuracy 0.7207953603976802
TOP 50
                            feature               accuracy                ave_sse              precision                 recall               f2_score            specificity           balanced_acc
removed: country                                  0.7050538525269263     0.29494614747307374    0.7717948717948718     0.7717948717948718     0.7717948717948718     0.5831381733021077     0.6774665225484897
removed: is_urban                                 0.7091963545981773     0.2908036454018227     0.7732484076433122     0.7782051282051282     0.7772087067861716     0.5831381733021077     0.6806716507536179
removed: female                                   0.71996685998343       0.28003314001657       0.7833333333333333     0.7833333333333333     0.7833333333333333     0.6042154566744731     0.6937743950039033
removed: married                                  0.7166528583264291     0.28334714167357083    0.7829457364341085     0.7769230769230769     0.778120184899846      0.6065573770491803     0.6917402269861286
removed: religion                                 0.71996685998343       0.28003314001657       0.782608695652174      0.7846153846153846     0.7842132239876987     0.6018735362997658     0.6932444604575752
removed: relationship_to_hh_head                  0.7216238608119304     0.2783761391880696     0.7838874680306905     0.7858974358974359     0.7854946181445412     0.6042154566744731     0.6950564462859545
removed: education_level                          0.6951118475559238     0.3048881524440762     0.7581453634085213     0.7756410256410257     0.7720775906074527     0.5480093676814989     0.6618251966612623
removed: literacy                                 0.7207953603976802     0.2792046396023198     0.7793190416141236     0.7923076923076923     0.7896754408382315     0.5901639344262295     0.6912358133669609
removed: can_add                                  0.7232808616404308     0.2767191383595692     0.7851662404092071     0.7871794871794872     0.7867760123013838     0.6065573770491803     0.6968684321143337
removed: can_divide                               0.7216238608119304     0.2783761391880696     0.7831632653061225     0.7871794871794872     0.7863729508196721     0.6018735362997658     0.6945265117396264
removed: can_calc_percents                        0.7207953603976802     0.2792046396023198     0.7850707850707851     0.782051282051282      0.7826533230690275     0.6088992974238876     0.6954752897375849
removed: can_calc_compounding                     0.7224523612261806     0.2775476387738194     0.785622593068036      0.7846153846153846     0.7848166196460631     0.6088992974238876     0.6967573410196362
removed: employed_last_year                       0.7232808616404308     0.2767191383595692     0.7844387755102041     0.7884615384615384     0.7876536885245902     0.6042154566744731     0.6963384975680058
removed: employment_category_last_year            0.7224523612261806     0.2775476387738194     0.7834394904458599     0.7884615384615384     0.7874519846350833     0.6018735362997658     0.6951675373806521
removed: employment_type_last_year                0.7158243579121789     0.28417564208782103    0.778343949044586      0.7833333333333333     0.7823303457106274     0.5925058548009368     0.687919594067135
removed: share_hh_income_provided                 0.7207953603976802     0.2792046396023198     0.7836107554417413     0.7846153846153846     0.7844142527557038     0.6042154566744731     0.6944154206449289
removed: income_ag_livestock_last_year            0.7216238608119304     0.2783761391880696     0.7853470437017995     0.7833333333333333     0.7837352488455618     0.6088992974238876     0.6961163153786105
removed: income_friends_family_last_year          0.71996685998343       0.28003314001657       0.7840616966580977     0.782051282051282      0.7824525397639815     0.6065573770491803     0.6943043295502311
removed: income_government_last_year              0.71996685998343       0.28003314001657       0.7840616966580977     0.782051282051282      0.7824525397639815     0.6065573770491803     0.6943043295502311
removed: income_own_business_last_year            0.7232808616404308     0.2767191383595692     0.7858974358974359     0.7858974358974359     0.7858974358974359     0.6088992974238876     0.6973983666606618
removed: income_private_sector_last_year          0.7141673570836785     0.28583264291632143    0.7792041078305519     0.7782051282051282     0.7784047191587586     0.5971896955503513     0.6876974118777397
removed: income_public_sector_last_year           0.7174813587406794     0.28251864125932064    0.7817715019255456     0.7807692307692308     0.7809694793536804     0.6018735362997658     0.6913213835344982
removed: num_times_borrowed_last_year             0.7216238608119304     0.2783761391880696     0.7846153846153846     0.7846153846153846     0.7846153846153846     0.6065573770491803     0.6955863808322824
removed: borrowing_recency                        0.7207953603976802     0.2792046396023198     0.7843388960205392     0.7833333333333333     0.7835342395486022     0.6065573770491803     0.6949453551912568
removed: formal_savings                           0.71996685998343       0.28003314001657       0.7811704834605598     0.7871794871794872     0.7859703020993344     0.5971896955503513     0.6921845913649192
removed: informal_savings                         0.7216238608119304     0.2783761391880696     0.7838874680306905     0.7858974358974359     0.7854946181445412     0.6042154566744731     0.6950564462859545
removed: cash_property_savings                    0.7216238608119304     0.2783761391880696     0.7853470437017995     0.7833333333333333     0.7837352488455618     0.6088992974238876     0.6961163153786105
removed: has_insurance                            0.7183098591549296     0.2816901408450704     0.7835051546391752     0.7794871794871795     0.7802874743326489     0.6065573770491803     0.6930222782681799
removed: has_investment                           0.7216238608119304     0.2783761391880696     0.7853470437017995     0.7833333333333333     0.7837352488455618     0.6088992974238876     0.6961163153786105
removed: num_shocks_last_year                     0.7191383595691798     0.2808616404308202     0.780891719745223      0.7858974358974359     0.7848911651728553     0.5971896955503513     0.6915435657238935
removed: borrowed_for_emergency_last_year         0.7224523612261806     0.2775476387738194     0.7848911651728553     0.7858974358974359     0.7856959753909255     0.6065573770491803     0.696227406473308
removed: borrowed_for_daily_expenses_last_year    0.7207953603976802     0.2792046396023198     0.7828863346104725     0.7858974358974359     0.7852933640789137     0.6018735362997658     0.6938854860986008
removed: borrowed_for_home_or_biz_last_year       0.7232808616404308     0.2767191383595692     0.7851662404092071     0.7871794871794872     0.7867760123013838     0.6065573770491803     0.6968684321143337
removed: can_call                                 0.7216238608119304     0.2783761391880696     0.7831632653061225     0.7871794871794872     0.7863729508196721     0.6018735362997658     0.6945265117396264
removed: can_text                                 0.7158243579121789     0.28417564208782103    0.7769328263624842     0.7858974358974359     0.7840880020465593     0.5878220140515222     0.686859724974479
removed: can_use_internet                         0.71996685998343       0.28003314001657       0.7818877551020408     0.7858974358974359     0.7850922131147541     0.5995316159250585     0.6927145259112473
removed: can_make_transaction                     0.7191383595691798     0.2808616404308202     0.780891719745223      0.7858974358974359     0.7848911651728553     0.5971896955503513     0.6915435657238935
removed: phone_ownership                          0.7174813587406794     0.28251864125932064    0.7782002534854245     0.7871794871794872     0.7853671015605015     0.5901639344262295     0.6886717108028584
removed: reg_bank_acct                            0.7191383595691798     0.2808616404308202     0.780891719745223      0.7858974358974359     0.7848911651728553     0.5971896955503513     0.6915435657238935
removed: reg_mm_acct                              0.7216238608119304     0.2783761391880696     0.7860824742268041     0.782051282051282      0.7828542094455851     0.6112412177985949     0.6966462499249384
removed: reg_formal_nbfi_account                  0.7224523612261806     0.2775476387738194     0.7848911651728553     0.7858974358974359     0.7856959753909255     0.6065573770491803     0.696227406473308
removed: financially_included                     0.7207953603976802     0.2792046396023198     0.7807351077313055     0.7897435897435897     0.7879253005883857     0.594847775175644      0.6922956824596169
removed: active_bank_user                         0.7191383595691798     0.2808616404308202     0.7823303457106274     0.7833333333333333     0.7831325301204819     0.6018735362997658     0.6926034348165495
removed: active_mm_user                           0.7224523612261806     0.2775476387738194     0.7863577863577863     0.7833333333333333     0.7839363613035668     0.6112412177985949     0.697287275565964
removed: active_formal_nbfi_user                  0.7216238608119304     0.2783761391880696     0.7846153846153846     0.7846153846153846     0.7846153846153846     0.6065573770491803     0.6955863808322824
removed: active_informal_nbfi_user                0.7207953603976802     0.2792046396023198     0.7843388960205392     0.7833333333333333     0.7835342395486022     0.6065573770491803     0.6949453551912568
removed: nonreg_active_mm_user                    0.71996685998343       0.28003314001657       0.7833333333333333     0.7833333333333333     0.7833333333333333     0.6042154566744731     0.6937743950039033
removed: num_informal_institutions_last_year      0.7207953603976802     0.2792046396023198     0.7843388960205392     0.7833333333333333     0.7835342395486022     0.6065573770491803     0.6949453551912568
removed: num_financial_activities_last_year       0.7216238608119304     0.2783761391880696     0.7860824742268041     0.782051282051282      0.7828542094455851     0.6112412177985949     0.6966462499249384
removed: age_group                                0.7207953603976802     0.2792046396023198     0.7843388960205392     0.7833333333333333     0.7835342395486022     0.6065573770491803     0.6949453551912568


REMOVED: income_own_business_last_year
BEST: Top 50 with balanced acc 0.6973983666606618
BEST: Top 50 with f2 score 0.7858974358974359
BEST: Top 50 with accuracy 0.7232808616404308
TOP 49
                            feature               accuracy                ave_sse              precision                 recall               f2_score            specificity           balanced_acc
removed: country                                  0.7025683512841756     0.29743164871582434    0.7702182284980744     0.7692307692307693     0.7694280584765325     0.5807962529274004     0.6750135110790849
removed: is_urban                                 0.7083678541839271     0.2916321458160729     0.772264631043257      0.7782051282051282     0.7770097286226318     0.5807962529274004     0.6795006905662644
removed: female                                   0.7224523612261806     0.2775476387738194     0.7841634738186463     0.7871794871794872     0.7865744299256981     0.6042154566744731     0.6956974719269802
removed: married                                  0.7224523612261806     0.2775476387738194     0.7834394904458599     0.7884615384615384     0.7874519846350833     0.6018735362997658     0.6951675373806521
removed: religion                                 0.7216238608119304     0.2783761391880696     0.7846153846153846     0.7846153846153846     0.7846153846153846     0.6065573770491803     0.6955863808322824
removed: relationship_to_hh_head                  0.7232808616404308     0.2767191383595692     0.7844387755102041     0.7884615384615384     0.7876536885245902     0.6042154566744731     0.6963384975680058
removed: education_level                          0.7050538525269263     0.29494614747307374    0.7670025188916877     0.7807692307692308     0.7779764946346448     0.5667447306791569     0.6737569807241939
removed: literacy                                 0.7232808616404308     0.2767191383595692     0.77875                0.7987179487179488     0.7946428571428572     0.585480093676815      0.6920990211973819
removed: can_add                                  0.7216238608119304     0.2783761391880696     0.7831632653061225     0.7871794871794872     0.7863729508196721     0.6018735362997658     0.6945265117396264
removed: can_divide                               0.7232808616404308     0.2767191383595692     0.7844387755102041     0.7884615384615384     0.7876536885245902     0.6042154566744731     0.6963384975680058
removed: can_calc_percents                        0.7224523612261806     0.2775476387738194     0.785622593068036      0.7846153846153846     0.7848166196460631     0.6088992974238876     0.6967573410196362
removed: can_calc_compounding                     0.7232808616404308     0.2767191383595692     0.7851662404092071     0.7871794871794872     0.7867760123013838     0.6065573770491803     0.6968684321143337
removed: employed_last_year                       0.7257663628831814     0.27423363711681853    0.7859872611464969     0.791025641025641      0.7900128040973112     0.6065573770491803     0.6987915090374106
removed: employment_category_last_year            0.724109362054681      0.275890637945319      0.7847133757961784     0.7897435897435897     0.7887323943661971     0.6042154566744731     0.6969795232090314
removed: employment_type_last_year                0.7191383595691798     0.2808616404308202     0.7801778907242694     0.7871794871794872     0.7857691323265933     0.594847775175644      0.6910136311775656
removed: share_hh_income_provided                 0.7224523612261806     0.2775476387738194     0.7834394904458599     0.7884615384615384     0.7874519846350833     0.6018735362997658     0.6951675373806521
removed: income_ag_livestock_last_year            0.724109362054681      0.275890637945319      0.7825537294563844     0.7935897435897435     0.7913577090258246     0.5971896955503513     0.6953897195700474
removed: income_friends_family_last_year          0.728251864125932      0.27174813587406793    0.787531806615776      0.7935897435897435     0.7923707117255504     0.6088992974238876     0.7012445205068156
removed: income_government_last_year              0.7232808616404308     0.2767191383595692     0.7851662404092071     0.7871794871794872     0.7867760123013838     0.6065573770491803     0.6968684321143337
removed: income_private_sector_last_year          0.7216238608119304     0.2783761391880696     0.7838874680306905     0.7858974358974359     0.7854946181445412     0.6042154566744731     0.6950564462859545
removed: income_public_sector_last_year           0.7232808616404308     0.2767191383595692     0.7858974358974359     0.7858974358974359     0.7858974358974359     0.6088992974238876     0.6973983666606618
removed: num_times_borrowed_last_year             0.7232808616404308     0.2767191383595692     0.7844387755102041     0.7884615384615384     0.7876536885245902     0.6042154566744731     0.6963384975680058
removed: borrowing_recency                        0.724109362054681      0.275890637945319      0.7854406130268199     0.7884615384615384     0.7878554957724827     0.6065573770491803     0.6975094577553593
removed: formal_savings                           0.71996685998343       0.28003314001657       0.7804568527918782     0.7884615384615384     0.7868474923234391     0.594847775175644      0.6916546568185913
removed: informal_savings                         0.724109362054681      0.275890637945319      0.7861715749039693     0.7871794871794872     0.7869776980261471     0.6088992974238876     0.6980393923016874
removed: cash_property_savings                    0.724109362054681      0.275890637945319      0.7861715749039693     0.7871794871794872     0.7869776980261471     0.6088992974238876     0.6980393923016874
removed: has_insurance                            0.724109362054681      0.275890637945319      0.7861715749039693     0.7871794871794872     0.7869776980261471     0.6088992974238876     0.6980393923016874
removed: has_investment                           0.7249378624689312     0.27506213753106873    0.7849872773536896     0.791025641025641      0.7898105478750639     0.6042154566744731     0.6976205488500571
removed: num_shocks_last_year                     0.7207953603976802     0.2792046396023198     0.7800252844500632     0.791025641025641      0.7888008182050626     0.5925058548009368     0.6917657479132888
removed: borrowed_for_emergency_last_year         0.7232808616404308     0.2767191383595692     0.7844387755102041     0.7884615384615384     0.7876536885245902     0.6042154566744731     0.6963384975680058
removed: borrowed_for_daily_expenses_last_year    0.7249378624689312     0.27506213753106873    0.7849872773536896     0.791025641025641      0.7898105478750639     0.6042154566744731     0.6976205488500571
removed: borrowed_for_home_or_biz_last_year       0.7274233637116818     0.27257663628831813    0.7894736842105263     0.7884615384615384     0.7886637599384458     0.6159250585480094     0.7021932985047739
removed: can_call                                 0.7207953603976802     0.2792046396023198     0.7807351077313055     0.7897435897435897     0.7879253005883857     0.594847775175644      0.6922956824596169
removed: can_text                                 0.7149958574979287     0.28500414250207123    0.7752525252525253     0.7871794871794872     0.7847648261758691     0.5831381733021077     0.6851588302407974
removed: can_use_internet                         0.71996685998343       0.28003314001657       0.7811704834605598     0.7871794871794872     0.7859703020993344     0.5971896955503513     0.6921845913649192
removed: can_make_transaction                     0.724109362054681      0.275890637945319      0.7832699619771863     0.7923076923076923     0.7904834996162702     0.5995316159250585     0.6959196541163755
removed: phone_ownership                          0.7133388566694283     0.28666114333057163    0.7732997481108312     0.7871794871794872     0.7843638221768013     0.5784543325526932     0.6828169098660901
